ReadDateTime,merchantId,PV,FV,Total
2023-07-31,545111,29431,7633,37064
2023-08-31,545111,29363,7557,36920
2023-09-30,545111,27221,7214,34435
2023-10-31,545111,31793,8566,40359
2023-11-30,545111,30188,8833,39021
2023-12-31,545111,35113,9642,44755
2024-01-31,545111,33710,9797,43507
2024-02-29,545111,34250,9259,43509
2024-03-31,545111,34021,9334,43355
2024-04-30,545111,35222,10619,45841
2024-05-31,545111,35145,9237,44382
2023-05-31,550001,111,7,118
2023-06-30,550001,237654,14241,251895
2023-07-31,550001,230445,13274,243719
2023-08-31,550001,247497,16886,264383
2023-09-30,550001,212275,16120,228395
2023-10-31,550001,224906,19697,244603
2023-11-30,550001,225752,16271,242023
2023-12-31,550001,248974,17789,266763
2024-01-31,550001,222459,14522,236981
2024-02-29,550001,234207,16170,250377
2024-03-31,550001,234936,16840,251776
2024-04-30,550001,228659,13514,242173
2024-05-31,550001,232469,13836,246305
2023-05-31,2010,424,232,656
2023-06-30,2010,158274,50592,208866
2023-07-31,2010,146066,51625,197691
2023-08-31,2010,163427,54892,218319
2023-09-30,2010,144556,50586,195142
2023-10-31,2010,167064,57504,224568
2023-11-30,2010,208529,47409,255938
2023-12-31,2010,208307,57868,266175
2024-01-31,2010,188711,56052,244763
2024-02-29,2010,190140,60958,251098
2024-03-31,2010,179381,61665,241046
2024-04-30,2010,176553,57346,233899
2024-05-31,2010,203545,58591,262136
2023-05-31,2007,196,45,241
2023-06-30,2007,74756,19578,94334
2023-07-31,2007,74946,21540,96486
2023-08-31,2007,84202,27048,111250
2023-09-30,2007,69866,26791,96657
2023-10-31,2007,78542,31372,109914
2023-11-30,2007,89864,23495,113359
2023-12-31,2007,99639,30980,130619
2024-01-31,2007,96457,26797,123254
2024-02-29,2007,93038,16379,109417
2024-03-31,2007,85106,16566,101672
2024-04-30,2007,78785,10949,89734
2024-05-31,2007,89813,13143,102956
2023-05-31,2005,969,89,1058
2023-06-30,2005,226327,10687,237014
2023-07-31,2005,213169,9202,222371
2023-08-31,2005,235320,9271,244591
2023-09-30,2005,203107,8347,211454
2023-10-31,2005,234686,9972,244658
2023-11-30,2005,273997,8399,282396
2023-12-31,2005,303175,10379,313554
2024-01-31,2005,273639,9561,283200
2024-02-29,2005,261268,9648,270916
2024-03-31,2005,244871,10656,255527
2024-04-30,2005,232775,11960,244735
2024-05-31,2005,264820,12783,277603
2023-05-31,2006,135,157,292
2023-06-30,2006,44012,32181,76193
2023-07-31,2006,43655,33935,77590
2023-08-31,2006,48696,33962,82658
2023-09-30,2006,43282,31193,74475
2023-10-31,2006,46665,35390,82055
2023-11-30,2006,49866,30344,80210
2023-12-31,2006,54418,37089,91507
2024-01-31,2006,50685,35747,86432
2024-02-29,2006,51075,36895,87970
2024-03-31,2006,52031,38646,90677
2024-04-30,2006,49582,36202,85784
2024-05-31,2006,55852,38245,94097
2023-05-31,2011,5,10,15
2023-06-30,2011,269362,140414,409776
2023-07-31,2011,270952,144586,415538
2023-08-31,2011,286835,149333,436168
2023-09-30,2011,246953,132712,379665
2023-10-31,2011,280563,153625,434188
2023-11-30,2011,293270,130665,423935
2023-12-31,2011,327288,155844,483132
2024-01-31,2011,325918,149203,475121
2024-02-29,2011,320402,154863,475265
2024-03-31,2011,298383,161979,460362
2024-04-30,2011,287370,149960,437330
2024-05-31,2011,314864,160312,475176
2023-05-31,2008,252,115,367
2023-06-30,2008,114347,50579,164926
2023-07-31,2008,114368,47691,162059
2023-08-31,2008,125196,46316,171512
2023-09-30,2008,104923,38928,143851
2023-10-31,2008,121949,44838,166787
2023-11-30,2008,137052,39790,176842
2023-12-31,2008,149118,48133,197251
2024-01-31,2008,138769,45367,184136
2024-02-29,2008,133700,56315,190015
2024-03-31,2008,121779,58165,179944
2024-04-30,2008,117327,55532,172859
2024-05-31,2008,128891,61260,190151
2023-05-31,2009,1326,572,1898
2023-06-30,2009,405344,153303,558647
2023-07-31,2009,383216,152475,535691
2023-08-31,2009,428644,159358,588002
2023-09-30,2009,370172,143963,514135
2023-10-31,2009,422746,168180,590926
2023-11-30,2009,522971,144861,667832
2023-12-31,2009,525712,179076,704788
2024-01-31,2009,472160,168258,640418
2024-02-29,2009,464487,174189,638676
2024-03-31,2009,444511,181741,626252
2024-04-30,2009,442975,169866,612841
2024-05-31,2009,482505,177643,660148
2023-05-31,550017,95,10,105
2023-06-30,550017,195659,18353,214012
2023-07-31,550017,205218,18156,223374
2023-08-31,550017,216775,20935,237710
2023-09-30,550017,188020,17647,205667
2023-10-31,550017,199987,20677,220664
2023-11-30,550017,200115,19013,219128
2023-12-31,550017,220208,20691,240899
2024-01-31,550017,205158,18766,223924
2024-02-29,550017,213585,19738,233323
2024-03-31,550017,207374,21043,228417
2024-04-30,550017,207799,18095,225894
2024-05-31,550017,215232,18184,233416
2023-05-31,550016,235,32,267
2023-06-30,550016,566713,94722,661435
2023-07-31,550016,566426,94604,661030
2023-08-31,550016,607074,99791,706865
2023-09-30,550016,528959,90151,619110
2023-10-31,550016,589289,101565,690854
2023-11-30,550016,577930,91941,669871
2023-12-31,550016,648050,99584,747634
2024-01-31,550016,595352,88284,683636
2024-02-29,550016,594488,95960,690448
2024-03-31,550016,613331,102339,715670
2024-04-30,550016,602461,93442,695903
2024-05-31,550016,621488,99020,720508
2023-05-31,550015,40,6,46
2023-06-30,550015,91163,19993,111156
2023-07-31,550015,87990,20341,108331
2023-08-31,550015,96041,23127,119168
2023-09-30,550015,93093,21719,114812
2023-10-31,550015,104232,23780,128012
2023-11-30,550015,101170,23438,124608
2023-12-31,550015,114218,25866,140084
2024-01-31,550015,104773,25028,129801
2024-02-29,550015,100580,25014,125594
2024-03-31,550015,104399,26341,130740
2024-04-30,550015,105840,24904,130744
2024-05-31,550015,109111,26617,135728
2023-05-31,550014,58,4,62
2023-06-30,550014,173710,21928,195638
2023-07-31,550014,175083,19839,194922
2023-08-31,550014,194433,21299,215732
2023-09-30,550014,164763,19534,184297
2023-10-31,550014,170045,23512,193557
2023-11-30,550014,170876,22057,192933
2023-12-31,550014,198409,23633,222042
2024-01-31,550014,175192,22178,197370
2024-02-29,550014,173710,23504,197214
2024-03-31,550014,180843,25376,206219
2024-04-30,550014,175627,23003,198630
2024-05-31,550014,185717,24471,210188
2023-05-31,550018,176,16,192
2023-06-30,550018,385417,21949,407366
2023-07-31,550018,416394,19803,436197
2023-08-31,550018,410385,20557,430942
2023-09-30,550018,319155,15000,334155
2023-10-31,550018,338982,16800,355782
2023-11-30,550018,336084,15715,351799
2023-12-31,550018,377234,16663,393897
2024-01-31,550018,337442,15836,353278
2024-02-29,550018,346251,17105,363356
2024-03-31,550018,348446,18225,366671
2024-04-30,550018,337814,17885,355699
2024-05-31,550018,345911,20091,366002
2023-05-31,550019,333,9,342
2023-06-30,550019,827957,18039,845996
2023-07-31,550019,814963,14641,829604
2023-08-31,550019,869942,16872,886814
2023-09-30,550019,752302,14090,766392
2023-10-31,550019,830330,15685,846015
2023-11-30,550019,792950,14812,807762
2023-12-31,550019,875251,15650,890901
2024-01-31,550019,815063,15644,830707
2024-02-29,550019,811054,18252,829306
2024-03-31,550019,816781,20775,837556
2024-04-30,550019,788211,19634,807845
2024-05-31,550019,813815,20183,833998
2023-05-31,545049,0,1,1
2023-06-30,545049,10051,7837,17888
2023-07-31,545049,7681,3144,10825
2023-08-31,545049,5857,3223,9080
2023-09-30,545049,6789,3442,10231
2023-10-31,545049,8260,3803,12063
2023-11-30,545049,8984,5156,14140
2023-12-31,545049,8370,6056,14426
2024-01-31,545049,8900,5607,14507
2024-02-29,545049,9251,5653,14904
2024-03-31,545049,7917,6648,14565
2024-04-30,545049,8840,6446,15286
2024-05-31,545049,7538,8571,16109
2023-05-31,545050,1,0,1
2023-06-30,545050,11758,10158,21916
2023-07-31,545050,8881,3498,12379
2023-08-31,545050,9722,3849,13571
2023-09-30,545050,8789,4483,13272
2023-10-31,545050,10397,8903,19300
2023-11-30,545050,9670,10468,20138
2023-12-31,545050,10313,8683,18996
2024-01-31,545050,11658,7408,19066
2024-02-29,545050,12997,6325,19322
2024-03-31,545050,12819,8463,21282
2024-04-30,545050,14297,6713,21010
2024-05-31,545050,12165,7825,19990
2023-06-30,545051,56349,17808,74157
2023-07-31,545051,54664,16997,71661
2023-08-31,545051,59649,17861,77510
2023-09-30,545051,47877,15761,63638
2023-10-31,545051,47462,20935,68397
2023-11-30,545051,52500,18926,71426
2023-12-31,545051,62610,20879,83489
2024-01-31,545051,57089,20797,77886
2024-02-29,545051,55683,22001,77684
2024-03-31,545051,55189,22870,78059
2024-04-30,545051,53575,22512,76087
2024-05-31,545051,55690,23203,78893
2023-06-30,545068,10101,2192,12293
2023-07-31,545068,7191,1677,8868
2023-08-31,545068,7777,1743,9520
2023-09-30,545068,7035,1885,8920
2023-10-31,545068,7736,2411,10147
2023-11-30,545068,9311,2345,11656
2023-12-31,545068,9735,2950,12685
2024-01-31,545068,8829,3262,12091
2024-02-29,545068,10293,2830,13123
2024-03-31,545068,10892,2133,13025
2024-04-30,545068,11854,1929,13783
2024-05-31,545068,12807,2651,15458
2023-05-31,545052,0,1,1
2023-06-30,545052,41332,16300,57632
2023-07-31,545052,43266,15467,58733
2023-08-31,545052,46646,16319,62965
2023-09-30,545052,36701,14674,51375
2023-10-31,545052,34238,19031,53269
2023-11-30,545052,39307,17800,57107
2023-12-31,545052,47391,20209,67600
2024-01-31,545052,42231,20187,62418
2024-02-29,545052,41652,21196,62848
2024-03-31,545052,41866,21922,63788
2024-04-30,545052,39266,20311,59577
2024-05-31,545052,44226,21694,65920
2023-05-31,545054,0,5,5
2023-06-30,545054,1306,29534,30840
2023-07-31,545054,1100,25811,26911
2023-08-31,545054,1071,26532,27603
2023-09-30,545054,973,18980,19953
2023-10-31,545054,1492,25824,27316
2023-11-30,545054,1213,21252,22465
2023-12-31,545054,1410,29331,30741
2024-01-31,545054,1218,26424,27642
2024-02-29,545054,1300,31988,33288
2024-03-31,545054,1419,32846,34265
2024-04-30,545054,1730,29802,31532
2024-05-31,545054,1389,31308,32697
2023-05-31,556004,1340,327,1667
2023-06-30,556004,17253,3810,21063
2023-07-31,556004,24049,4471,28520
2023-08-31,556004,26910,5650,32560
2023-09-30,556004,24228,5187,29415
2023-10-31,556004,30932,6387,37319
2023-11-30,556004,32294,7331,39625
2023-12-31,556004,33245,7386,40631
2024-01-31,556004,29755,6646,36401
2024-02-29,556004,25358,6955,32313
2024-03-31,556004,29550,7800,37350
2024-04-30,556004,29034,5586,34620
2024-05-31,556004,30927,5209,36136
2023-05-31,556001,127,4,131
2023-06-30,556001,374034,29193,403227
2023-07-31,556001,388352,29815,418167
2023-08-31,556001,395106,31391,426497
2023-09-30,556001,358317,25556,383873
2023-10-31,556001,390214,27025,417239
2023-11-30,556001,396572,26275,422847
2023-12-31,556001,421633,29786,451419
2024-01-31,556001,396720,27290,424010
2024-02-29,556001,405715,27303,433018
2024-03-31,556001,401916,27920,429836
2024-04-30,556001,380658,23564,404222
2024-05-31,556001,426479,25308,451787
2023-05-31,556006,19,1,20
2023-06-30,556006,18420,1920,20340
2023-07-31,556006,17539,1552,19091
2023-08-31,556006,18074,1794,19868
2023-09-30,556006,17921,1553,19474
2023-10-31,556006,18294,1571,19865
2023-11-30,556006,20771,1618,22389
2023-12-31,556006,21529,2009,23538
2024-01-31,556006,19450,1973,21423
2024-02-29,556006,19753,2084,21837
2024-03-31,556006,19915,1917,21832
2024-04-30,556006,21004,1862,22866
2024-05-31,556006,22149,2422,24571
2023-05-31,556003,8,9,17
2023-06-30,556003,39986,6948,46934
2023-07-31,556003,42208,5932,48140
2023-08-31,556003,46062,7414,53476
2023-09-30,556003,43214,6924,50138
2023-10-31,556003,51888,7608,59496
2023-11-30,556003,51196,7900,59096
2023-12-31,556003,54444,8414,62858
2024-01-31,556003,50734,7977,58711
2024-02-29,556003,53239,9584,62823
2024-03-31,556003,53028,9598,62626
2024-04-30,556003,55245,7031,62276
2024-05-31,556003,62283,7445,69728
2023-05-31,556005,1,2,3
2023-06-30,556005,14088,3084,17172
2023-07-31,556005,15905,2796,18701
2023-08-31,556005,17084,3977,21061
2023-09-30,556005,15805,3530,19335
2023-10-31,556005,19895,4064,23959
2023-11-30,556005,21611,4669,26280
2023-12-31,556005,23842,5016,28858
2024-01-31,556005,22279,4980,27259
2024-02-29,556005,21681,4991,26672
2024-03-31,556005,20818,4925,25743
2024-04-30,556005,20030,3993,24023
2024-05-31,556005,22719,3796,26515
2023-05-31,556002,21,5,26
2023-06-30,556002,120545,25364,145909
2023-07-31,556002,121208,24950,146158
2023-08-31,556002,126205,25842,152047
2023-09-30,556002,120528,22113,142641
2023-10-31,556002,129871,25370,155241
2023-11-30,556002,128949,23430,152379
2023-12-31,556002,141146,25798,166944
2024-01-31,556002,132209,24082,156291
2024-02-29,556002,134090,25567,159657
2024-03-31,556002,132549,26397,158946
2024-04-30,556002,132662,22378,155040
2024-05-31,556002,144351,24417,168768
2023-05-31,6001,162,90,252
2023-06-30,6001,442169,245016,687185
2023-07-31,6001,420435,254654,675089
2023-08-31,6001,428790,270814,699604
2023-09-30,6001,399006,236633,635639
2023-10-31,6001,420581,294082,714663
2023-11-30,6001,464670,235622,700292
2023-12-31,6001,490111,282132,772243
2024-01-31,6001,463216,262783,725999
2024-02-29,6001,467851,279637,747488
2024-03-31,6001,443766,284668,728434
2024-04-30,6001,426456,250358,676814
2024-05-31,6001,451209,267946,719155
2023-05-31,35001,516,7,523
2023-06-30,35001,1381764,15676,1397440
2023-07-31,35001,1431367,15858,1447225
2023-08-31,35001,1447582,16546,1464128
2023-09-30,35001,1233048,14874,1247922
2023-10-31,35001,1406232,15929,1422161
2023-11-30,35001,1406550,14739,1421289
2023-12-31,35001,1452301,15689,1467990
2024-01-31,35001,1439042,14746,1453788
2024-02-29,35001,1419266,15537,1434803
2024-03-31,35001,1457929,16695,1474624
2024-04-30,35001,1413254,15349,1428603
2024-05-31,35001,1562512,16609,1579121
2023-06-30,570037,38810,8228,47038
2023-07-31,570037,35260,7403,42663
2023-08-31,570037,60176,9395,69571
2023-09-30,570037,95856,8757,104613
2023-10-31,570037,38505,9243,47748
2023-11-30,570037,40564,7864,48428
2023-12-31,570037,39756,9617,49373
2024-01-31,570037,33427,9332,42759
2024-02-29,570037,35681,11210,46891
2024-03-31,570037,42257,11069,53326
2024-04-30,570037,36115,9913,46028
2024-05-31,570037,34435,8941,43376
2023-05-31,25001,6,0,6
2023-06-30,25001,162483,70984,233467
2023-07-31,25001,146218,67262,213480
2023-08-31,25001,153780,68164,221944
2023-09-30,25001,128101,61402,189503
2023-10-31,25001,142789,72749,215538
2023-11-30,25001,170921,64941,235862
2023-12-31,25001,182595,73462,256057
2024-01-31,25001,157600,71756,229356
2024-02-29,25001,163462,77655,241117
2024-03-31,25001,159553,83208,242761
2024-04-30,25001,163865,76792,240657
2024-05-31,25001,180315,81525,261840
2023-05-31,570036,2,0,2
2023-06-30,570036,30258,6861,37119
2023-07-31,570036,25861,6029,31890
2023-08-31,570036,27608,6845,34453
2023-09-30,570036,26887,6374,33261
2023-10-31,570036,28378,7731,36109
2023-11-30,570036,32658,6308,38966
2023-12-31,570036,31625,7663,39288
2024-01-31,570036,28729,7060,35789
2024-02-29,570036,37544,9104,46648
2024-03-31,570036,29112,6650,35762
2024-04-30,570036,26650,5903,32553
2024-05-31,570036,24904,5900,30804
2023-05-31,570022,0,1,1
2023-06-30,570022,40300,17363,57663
2023-07-31,570022,37986,15558,53544
2023-08-31,570022,36895,15402,52297
2023-09-30,570022,32940,12050,44990
2023-10-31,570022,36573,16962,53535
2023-11-30,570022,34303,12982,47285
2023-12-31,570022,39490,15495,54985
2024-01-31,570022,37887,15104,52991
2024-02-29,570022,43206,18631,61837
2024-03-31,570022,47526,27027,74553
2024-04-30,570022,60592,23949,84541
2024-05-31,570022,57299,22524,79823
2023-05-31,15003,17,9,26
2023-06-30,15003,378795,87318,466113
2023-07-31,15003,316557,83426,399983
2023-08-31,15003,368784,89224,458008
2023-09-30,15003,319966,75018,394984
2023-10-31,15003,382911,82467,465378
2023-11-30,15003,340455,79800,420255
2023-12-31,15003,394473,82837,477310
2024-01-31,15003,448766,79249,528015
2024-02-29,15003,354343,87809,442152
2024-03-31,15003,377735,94917,472652
2024-04-30,15003,369890,90474,460364
2024-05-31,15003,423004,82917,505921
2023-05-31,26001,0,3,3
2023-06-30,26001,194802,93431,288233
2023-07-31,26001,179026,94199,273225
2023-08-31,26001,173289,95861,269150
2023-09-30,26001,163941,85747,249688
2023-10-31,26001,185266,104062,289328
2023-11-30,26001,227157,89897,317054
2023-12-31,26001,231281,107893,339174
2024-01-31,26001,197479,98859,296338
2024-02-29,26001,209606,106281,315887
2024-03-31,26001,220191,110784,330975
2024-04-30,26001,213825,101799,315624
2024-05-31,26001,186824,107726,294550
2023-05-31,63001,13,5,18
2023-06-30,63001,226769,108939,335708
2023-07-31,63001,216236,106089,322325
2023-08-31,63001,227774,106192,333966
2023-09-30,63001,211429,96297,307726
2023-10-31,63001,224031,120963,344994
2023-11-30,63001,268886,104749,373635
2023-12-31,63001,264021,125639,389660
2024-01-31,63001,241845,119037,360882
2024-02-29,63001,230646,131481,362127
2024-03-31,63001,255541,133615,389156
2024-04-30,63001,247713,123907,371620
2024-05-31,63001,263985,130847,394832
2023-05-31,63101,1,1,2
2023-06-30,63101,89308,129543,218851
2023-07-31,63101,74694,132409,207103
2023-08-31,63101,73987,129628,203615
2023-09-30,63101,66662,125782,192444
2023-10-31,63101,80933,143419,224352
2023-11-30,63101,73227,133448,206675
2023-12-31,63101,88094,134787,222881
2024-01-31,63101,83447,126681,210128
2024-02-29,63101,79861,138309,218170
2024-03-31,63101,85782,155601,241383
2024-04-30,63101,82005,145206,227211
2024-05-31,63101,89652,151997,241649
2023-05-31,61001,236,29,265
2023-06-30,61001,753351,181517,934868
2023-07-31,61001,629644,180555,810199
2023-08-31,61001,675810,187631,863441
2023-09-30,61001,649376,171538,820914
2023-10-31,61001,689748,201121,890869
2023-11-30,61001,855338,171855,1027193
2023-12-31,61001,855643,193106,1048749
2024-01-31,61001,750653,178156,928809
2024-02-29,61001,700482,184890,885372
2024-03-31,61001,746244,195730,941974
2024-04-30,61001,786235,170217,956452
2024-05-31,61001,920675,174735,1095410
2023-05-31,69001,14,4,18
2023-06-30,69001,318792,228591,547383
2023-07-31,69001,279777,227080,506857
2023-08-31,69001,296598,229791,526389
2023-09-30,69001,268408,216672,485080
2023-10-31,69001,326157,247143,573300
2023-11-30,69001,293344,233138,526482
2023-12-31,69001,340493,246463,586956
2024-01-31,69001,346298,229804,576102
2024-02-29,69001,302175,243024,545199
2024-03-31,69001,325108,256744,581852
2024-04-30,69001,312881,236160,549041
2024-05-31,69001,329897,243441,573338
2023-05-31,62002,3,3,6
2023-06-30,62002,481422,282230,763652
2023-07-31,62002,423201,282125,705326
2023-08-31,62002,439031,281214,720245
2023-09-30,62002,394340,276032,670372
2023-10-31,62002,427932,333684,761616
2023-11-30,62002,503887,301030,804917
2023-12-31,62002,511425,317114,828539
2024-01-31,62002,429700,286351,716051
2024-02-29,62002,465747,311132,776879
2024-03-31,62002,517953,327299,845252
2024-04-30,62002,466385,302317,768702
2024-05-31,62002,454578,317690,772268
2023-05-31,61002,913,97,1010
2023-06-30,61002,1062708,198942,1261650
2023-07-31,61002,912739,200071,1112810
2023-08-31,61002,950578,207789,1158367
2023-09-30,61002,879362,189467,1068829
2023-10-31,61002,939573,216012,1155585
2023-11-30,61002,1141875,189554,1331429
2023-12-31,61002,1200042,214894,1414936
2024-01-31,61002,1045808,198692,1244500
2024-02-29,61002,981814,206873,1188687
2024-03-31,61002,1039019,218030,1257049
2024-04-30,61002,1055783,191187,1246970
2024-05-31,61002,1279769,197987,1477756
2023-05-31,60001,88,41,129
2023-06-30,60001,920488,313574,1234062
2023-07-31,60001,921456,323551,1245007
2023-08-31,60001,969574,327831,1297405
2023-09-30,60001,836445,292639,1129084
2023-10-31,60001,979245,325135,1304380
2023-11-30,60001,935024,297895,1232919
2023-12-31,60001,1034037,334387,1368424
2024-01-31,60001,1019031,307825,1326856
2024-02-29,60001,893349,326066,1219415
2024-03-31,60001,902241,345608,1247849
2024-04-30,60001,932123,302231,1234354
2024-05-31,60001,1013706,321261,1334967
2023-05-31,32001,32,14,46
2023-06-30,32001,699169,191949,891118
2023-07-31,32001,680391,202298,882689
2023-08-31,32001,730399,206140,936539
2023-09-30,32001,639100,184300,823400
2023-10-31,32001,725728,206966,932694
2023-11-30,32001,705368,189835,895203
2023-12-31,32001,791821,215150,1006971
2024-01-31,32001,759424,191854,951278
2024-02-29,32001,669849,204559,874408
2024-03-31,32001,675110,215566,890676
2024-04-30,32001,701071,190573,891644
2024-05-31,32001,790654,201027,991681
2023-05-31,30002,1,0,1
2023-06-30,30002,272078,52740,324818
2023-07-31,30002,247525,48910,296435
2023-08-31,30002,229832,50408,280240
2023-09-30,30002,225009,46891,271900
2023-10-31,30002,259746,61025,320771
2023-11-30,30002,278928,55404,334332
2023-12-31,30002,269876,56422,326298
2024-01-31,30002,257328,50141,307469
2024-02-29,30002,214832,43373,258205
2024-03-31,30002,288038,60925,348963
2024-04-30,30002,261415,59922,321337
2024-05-31,30002,260766,61984,322750
2023-05-31,31001,6,2,8
2023-06-30,31001,322781,98328,421109
2023-07-31,31001,318360,93862,412222
2023-08-31,31001,320982,89063,410045
2023-09-30,31001,281005,79574,360579
2023-10-31,31001,305523,97334,402857
2023-11-30,31001,332254,81075,413329
2023-12-31,31001,346796,94902,441698
2024-01-31,31001,329854,90889,420743
2024-02-29,31001,347241,86515,433756
2024-03-31,31001,350805,100079,450884
2024-04-30,31001,355781,96032,451813
2024-05-31,31001,362434,97746,460180
2023-05-31,33001,10,10,20
2023-06-30,33001,108694,474898,583592
2023-07-31,33001,113351,376517,489868
2023-08-31,33001,121297,354093,475390
2023-09-30,33001,109871,329731,439602
2023-10-31,33001,148077,385239,533316
2023-11-30,33001,142683,359886,502569
2023-12-31,33001,153150,387203,540353
2024-01-31,33001,129105,365441,494546
2024-02-29,33001,143631,397008,540639
2024-03-31,33001,156826,435332,592158
2024-04-30,33001,161348,415942,577290
2024-05-31,33001,150905,434045,584950
2023-05-31,31002,1,3,4
2023-06-30,31002,165921,90679,256600
2023-07-31,31002,155483,95296,250779
2023-08-31,31002,159683,99032,258715
2023-09-30,31002,144344,91867,236211
2023-10-31,31002,151944,112842,264786
2023-11-30,31002,170577,95931,266508
2023-12-31,31002,183710,115513,299223
2024-01-31,31002,169527,112316,281843
2024-02-29,31002,172444,130298,302742
2024-03-31,31002,168398,126707,295105
2024-04-30,31002,152477,105983,258460
2024-05-31,31002,167370,105995,273365
2023-05-31,33002,8,5,13
2023-06-30,33002,134223,352449,486672
2023-07-31,33002,120006,260663,380669
2023-08-31,33002,123154,255658,378812
2023-09-30,33002,114226,233563,347789
2023-10-31,33002,180243,264097,444340
2023-11-30,33002,154988,251356,406344
2023-12-31,33002,163009,274105,437114
2024-01-31,33002,131344,267603,398947
2024-02-29,33002,149972,291493,441465
2024-03-31,33002,165745,317292,483037
2024-04-30,33002,162086,288657,450743
2024-05-31,33002,140058,310473,450531
2023-05-31,33003,1,1,2
2023-06-30,33003,137231,321697,458928
2023-07-31,33003,119869,229705,349574
2023-08-31,33003,120404,236447,356851
2023-09-30,33003,108445,236013,344458
2023-10-31,33003,169678,264642,434320
2023-11-30,33003,140445,254590,395035
2023-12-31,33003,153273,272841,426114
2024-01-31,33003,128314,263585,391899
2024-02-29,33003,141072,285568,426640
2024-03-31,33003,156247,313347,469594
2024-04-30,33003,153988,289976,443964
2024-05-31,33003,131544,314883,446427
2023-06-30,570047,5591,492,6083
2023-07-31,570047,4850,351,5201
2023-08-31,570047,5030,346,5376
2023-09-30,570047,4978,341,5319
2023-10-31,570047,5284,500,5784
2023-11-30,570047,5899,396,6295
2023-12-31,570047,5302,430,5732
2024-01-31,570047,5675,433,6108
2024-02-29,570047,6071,540,6611
2024-03-31,570047,5977,462,6439
2024-04-30,570047,7092,628,7720
2024-05-31,570047,7068,858,7926
2023-05-31,570044,49,10,59
2023-06-30,570044,86473,20485,106958
2023-07-31,570044,84826,21268,106094
2023-08-31,570044,85687,23050,108737
2023-09-30,570044,87393,21128,108521
2023-10-31,570044,89127,26007,115134
2023-11-30,570044,102401,21704,124105
2023-12-31,570044,123057,26000,149057
2024-01-31,570044,105578,26745,132323
2024-02-29,570044,108761,29076,137837
2024-03-31,570044,119181,32469,151650
2024-04-30,570044,102278,28248,130526
2024-05-31,570044,101092,29649,130741
2023-05-31,570045,8,20,28
2023-06-30,570045,9260,7621,16881
2023-07-31,570045,6614,5220,11834
2023-08-31,570045,7601,5798,13399
2023-09-30,570045,11125,7810,18935
2023-10-31,570045,13362,10085,23447
2023-11-30,570045,20852,7869,28721
2023-12-31,570045,27675,9382,37057
2024-01-31,570045,27176,8863,36039
2024-02-29,570045,19885,9346,29231
2024-03-31,570045,16035,10503,26538
2024-04-30,570045,18820,8559,27379
2024-05-31,570045,14743,8033,22776
2023-05-31,570050,26,22,48
2023-06-30,570050,41729,37317,79046
2023-07-31,570050,37523,40885,78408
2023-08-31,570050,38205,46101,84306
2023-09-30,570050,34910,39041,73951
2023-10-31,570050,40363,48476,88839
2023-11-30,570050,43755,41990,85745
2023-12-31,570050,43834,52652,96486
2024-01-31,570050,44428,52189,96617
2024-02-29,570050,45478,58244,103722
