ReadDateTime,merchantId,PV,FV,Total
2023-11-30,360044,97719,31127,128846
2023-12-31,360044,96354,31182,127536
2024-01-31,360044,103285,36200,139485
2024-02-29,360044,99817,35051,134868
2024-03-31,360044,104589,40561,145150
2024-04-30,360044,106859,31397,138256
2024-05-31,360044,110485,30805,141290
2023-05-31,360048,65,47,112
2023-06-30,360048,61820,14917,76737
2023-07-31,360048,60953,17621,78574
2023-08-31,360048,65956,17461,83417
2023-09-30,360048,59381,14679,74060
2023-10-31,360048,61073,15794,76867
2023-11-30,360048,59069,12058,71127
2023-12-31,360048,71962,15415,87377
2024-01-31,360048,75903,15024,90927
2024-02-29,360048,69262,18672,87934
2024-03-31,360048,69118,23063,92181
2024-04-30,360048,63055,17130,80185
2024-05-31,360048,73994,16678,90672
2023-05-31,360043,58,12,70
2023-06-30,360043,381390,59435,440825
2023-07-31,360043,364138,62416,426554
2023-08-31,360043,366688,65177,431865
2023-09-30,360043,334270,56009,390279
2023-10-31,360043,365621,57467,423088
2023-11-30,360043,328898,49601,378499
2023-12-31,360043,342951,51904,394855
2024-01-31,360043,354087,52247,406334
2024-02-29,360043,314512,55747,370259
2024-03-31,360043,325714,62317,388031
2024-04-30,360043,332513,53043,385556
2024-05-31,360043,406813,55693,462506
2023-05-31,360049,26,2,28
2023-06-30,360049,1126303,201424,1327727
2023-07-31,360049,1106691,209101,1315792
2023-08-31,360049,1169523,210315,1379838
2023-09-30,360049,1046039,184853,1230892
2023-10-31,360049,1094374,198770,1293144
2023-11-30,360049,1059813,171252,1231065
2023-12-31,360049,1085030,180279,1265309
2024-01-31,360049,1232927,176214,1409141
2024-02-29,360049,1091366,199352,1290718
2024-03-31,360049,1102530,208502,1311032
2024-04-30,360049,1103627,183986,1287613
2024-05-31,360049,1278488,192075,1470563
2023-05-31,367007,16,9,25
2023-06-30,367007,482466,190840,673306
2023-07-31,367007,494882,165111,659993
2023-08-31,367007,551138,180620,731758
2023-09-30,367007,470376,159258,629634
2023-10-31,367007,527074,180049,707123
2023-11-30,367007,513257,175118,688375
2023-12-31,367007,620603,193155,813758
2024-01-31,367007,579147,192311,771458
2024-02-29,367007,492772,186161,678933
2024-03-31,367007,522927,193927,716854
2024-04-30,367007,574169,178063,752232
2024-05-31,367007,610841,177007,787848
2023-05-31,352060,3,5,8
2023-06-30,352060,100754,142004,242758
2023-07-31,352060,96557,142833,239390
2023-08-31,352060,106188,142515,248703
2023-09-30,352060,97860,138740,236600
2023-10-31,352060,119029,156800,275829
2023-11-30,352060,111378,146882,258260
2023-12-31,352060,124278,141961,266239
2024-01-31,352060,126570,133500,260070
2024-02-29,352060,112692,141123,253815
2024-03-31,352060,124762,159420,284182
2024-04-30,352060,125155,159019,284174
2024-05-31,352060,133909,164684,298593
2023-05-31,352061,147,64,211
2023-06-30,352061,68546,36808,105354
2023-07-31,352061,65209,33569,98778
2023-08-31,352061,64942,30378,95320
2023-09-30,352061,58960,28376,87336
2023-10-31,352061,71533,36530,108063
2023-11-30,352061,72228,31369,103597
2023-12-31,352061,79569,35220,114789
2024-01-31,352061,78449,32176,110625
2024-02-29,352061,66561,34568,101129
2024-03-31,352061,66322,37022,103344
2024-04-30,352061,59369,31743,91112
2024-05-31,352061,70433,32778,103211
2023-05-31,360033,307,129,436
2023-06-30,360033,619634,199008,818642
2023-07-31,360033,627887,215861,843748
2023-08-31,360033,635380,214363,849743
2023-09-30,360033,567304,188260,755564
2023-10-31,360033,623967,194240,818207
2023-11-30,360033,602527,177491,780018
2023-12-31,360033,609870,177078,786948
2024-01-31,360033,647920,175718,823638
2024-02-29,360033,611103,195239,806342
2024-03-31,360033,598329,204276,802605
2024-04-30,360033,594902,178127,773029
2024-05-31,360033,651167,189092,840259
2023-05-31,360027,3,8,11
2023-06-30,360027,251698,150625,402323
2023-07-31,360027,260522,128983,389505
2023-08-31,360027,291909,139883,431792
2023-09-30,360027,250293,121677,371970
2023-10-31,360027,280299,133769,414068
2023-11-30,360027,263166,127969,391135
2023-12-31,360027,305572,146660,452232
2024-01-31,360027,283493,142633,426126
2024-02-29,360027,243596,132478,376074
2024-03-31,360027,255443,146447,401890
2024-04-30,360027,267167,129492,396659
2024-05-31,360027,302783,134205,436988
2023-05-31,356110,15,1,16
2023-06-30,356110,332555,26421,358976
2023-07-31,356110,321390,24857,346247
2023-08-31,356110,318217,25717,343934
2023-09-30,356110,281440,23515,304955
2023-10-31,356110,388382,24926,413308
2023-11-30,356110,337564,22667,360231
2023-12-31,356110,393869,24720,418589
2024-01-31,356110,351651,23719,375370
2024-02-29,356110,325280,24509,349789
2024-03-31,356110,336772,25003,361775
2024-04-30,356110,358344,21125,379469
2024-05-31,356110,426073,24930,451003
2023-05-31,356104,1,2,3
2023-06-30,356104,128600,149619,278219
2023-07-31,356104,123277,147675,270952
2023-08-31,356104,124996,152122,277118
2023-09-30,356104,115054,129934,244988
2023-10-31,356104,139039,141275,280314
2023-11-30,356104,143131,130712,273843
2023-12-31,356104,164149,153092,317241
2024-01-31,356104,152461,146960,299421
2024-02-29,356104,146900,154302,301202
2024-03-31,356104,147520,164971,312491
2024-04-30,356104,153089,147678,300767
2024-05-31,356104,166500,163785,330285
2023-05-31,352066,1,0,1
2023-06-30,352066,67545,13875,81420
2023-07-31,352066,63223,14852,78075
2023-08-31,352066,72348,13759,86107
2023-09-30,352066,66524,11834,78358
2023-10-31,352066,76480,14317,90797
2023-11-30,352066,75559,16068,91627
2023-12-31,352066,80671,17362,98033
2024-01-31,352066,96265,16261,112526
2024-02-29,352066,78127,18337,96464
2024-03-31,352066,83129,19105,102234
2024-04-30,352066,79670,19943,99613
2024-05-31,352066,83390,19441,102831
2023-05-31,352065,6,2,8
2023-06-30,352065,237320,79826,317146
2023-07-31,352065,223149,74380,297529
2023-08-31,352065,232321,71906,304227
2023-09-30,352065,198990,64010,263000
2023-10-31,352065,220495,74132,294627
2023-11-30,352065,212409,67051,279460
2023-12-31,352065,236670,68768,305438
2024-01-31,352065,235251,62924,298175
2024-02-29,352065,213832,69708,283540
2024-03-31,352065,227365,74548,301913
2024-04-30,352065,227633,66442,294075
2024-05-31,352065,259107,70918,330025
2023-05-31,330129,2,1,3
2023-06-30,330129,106395,60180,166575
2023-07-31,330129,102300,61486,163786
2023-08-31,330129,107776,65010,172786
2023-09-30,330129,105115,58802,163917
2023-10-31,330129,107243,71979,179222
2023-11-30,330129,115623,56052,171675
2023-12-31,330129,132101,67549,199650
2024-01-31,330129,122132,65011,187143
2024-02-29,330129,122710,69057,191767
2024-03-31,330129,113012,73410,186422
2024-04-30,330129,118608,62097,180705
2024-05-31,330129,118492,68648,187140
2023-05-31,356006,1,0,1
2023-06-30,356006,72595,18133,90728
2023-07-31,356006,61186,15728,76914
2023-08-31,356006,71487,19890,91377
2023-09-30,356006,67809,16246,84055
2023-10-31,356006,87875,19650,107525
2023-11-30,356006,81559,18413,99972
2023-12-31,356006,103680,20419,124099
2024-01-31,356006,89580,26992,116572
2024-02-29,356006,75380,20187,95567
2024-03-31,356006,79807,21713,101520
2024-04-30,356006,85860,18299,104159
2024-05-31,356006,109440,20424,129864
2023-05-31,352043,21,0,21
2023-06-30,352043,53965,18510,72475
2023-07-31,352043,50876,16840,67716
2023-08-31,352043,50893,16785,67678
2023-09-30,352043,46965,16593,63558
2023-10-31,352043,49630,17252,66882
2023-11-30,352043,47994,15172,63166
2023-12-31,352043,51292,17315,68607
2024-01-31,352043,50166,17461,67627
2024-02-29,352043,50956,16640,67596
2024-03-31,352043,48597,16451,65048
2024-04-30,352043,48643,15916,64559
2024-05-31,352043,51342,17045,68387
2023-06-30,352044,66403,13727,80130
2023-07-31,352044,62787,13377,76164
2023-08-31,352044,64993,13882,78875
2023-09-30,352044,58130,11709,69839
2023-10-31,352044,64301,13622,77923
2023-11-30,352044,64397,12616,77013
2023-12-31,352044,70359,14021,84380
2024-01-31,352044,67760,15615,83375
2024-02-29,352044,67988,14697,82685
2024-03-31,352044,68718,14760,83478
2024-04-30,352044,67721,13154,80875
2024-05-31,352044,69167,14473,83640
2023-06-30,352055,72631,21919,94550
2023-07-31,352055,66921,19617,86538
2023-08-31,352055,67982,19570,87552
2023-09-30,352055,60433,18085,78518
2023-10-31,352055,65950,19486,85436
2023-11-30,352055,63804,18065,81869
2023-12-31,352055,65288,21619,86907
2024-01-31,352055,63688,20757,84445
2024-02-29,352055,64356,20490,84846
2024-03-31,352055,66014,21482,87496
2024-04-30,352055,64929,18368,83297
2024-05-31,352055,67443,20055,87498
2023-06-30,350005,231362,13287,244649
2023-07-31,350005,220600,11749,232349
2023-08-31,350005,230381,13447,243828
2023-09-30,350005,195185,11622,206807
2023-10-31,350005,217785,12747,230532
2023-11-30,350005,215097,14075,229172
2023-12-31,350005,238908,14715,253623
2024-01-31,350005,212525,13227,225752
2024-02-29,350005,200875,13509,214384
2024-03-31,350005,220276,15287,235563
2024-04-30,350005,220884,12658,233542
2024-05-31,350005,231909,13519,245428
2023-05-31,350008,8,9,17
2023-06-30,350008,156685,170482,327167
2023-07-31,350008,142509,168631,311140
2023-08-31,350008,147580,178126,325706
2023-09-30,350008,131781,164477,296258
2023-10-31,350008,151355,186212,337567
2023-11-30,350008,145084,166704,311788
2023-12-31,350008,164703,183585,348288
2024-01-31,350008,151871,165690,317561
2024-02-29,350008,152990,178832,331822
2024-03-31,350008,157376,194949,352325
2024-04-30,350008,161379,183966,345345
2024-05-31,350008,173651,203752,377403
2023-06-30,350004,24929,6660,31589
2023-07-31,350004,21423,5489,26912
2023-08-31,350004,22778,11151,33929
2023-09-30,350004,20342,6513,26855
2023-10-31,350004,23683,7416,31099
2023-11-30,350004,22751,6577,29328
2023-12-31,350004,24776,7355,32131
2024-01-31,350004,24982,8123,33105
2024-02-29,350004,25622,8013,33635
2024-03-31,350004,24877,7073,31950
2024-04-30,350004,25940,5566,31506
2024-05-31,350004,25072,5952,31024
2023-05-31,367006,28,10,38
2023-06-30,367006,174187,12168,186355
2023-07-31,367006,177147,9610,186757
2023-08-31,367006,184085,15455,199540
2023-09-30,367006,150207,10517,160724
2023-10-31,367006,169974,9963,179937
2023-11-30,367006,169544,13503,183047
2023-12-31,367006,206070,11040,217110
2024-01-31,367006,189573,11747,201320
2024-02-29,367006,152561,10579,163140
2024-03-31,367006,154434,8320,162754
2024-04-30,367006,162894,6856,169750
2024-05-31,367006,184229,9898,194127
2023-05-31,352052,0,1,1
2023-06-30,352052,69573,27393,96966
2023-07-31,352052,66114,25835,91949
2023-08-31,352052,70379,27191,97570
2023-09-30,352052,62985,24587,87572
2023-10-31,352052,72900,28753,101653
2023-11-30,352052,71157,26533,97690
2023-12-31,352052,77590,26432,104022
2024-01-31,352052,75974,24073,100047
2024-02-29,352052,69466,30037,99503
2024-03-31,352052,77638,31415,109053
2024-04-30,352052,70973,25623,96596
2024-05-31,352052,77973,25132,103105
2023-05-31,352050,2,1,3
2023-06-30,352050,15612,5160,20772
2023-07-31,352050,14627,5552,20179
2023-08-31,352050,15952,6298,22250
2023-09-30,352050,13921,4020,17941
2023-10-31,352050,16439,4578,21017
2023-11-30,352050,14805,5352,20157
2023-12-31,352050,17282,5860,23142
2024-01-31,352050,16664,5450,22114
2024-02-29,352050,15399,5281,20680
2024-03-31,352050,14867,5137,20004
2024-04-30,352050,15624,5398,21022
2024-05-31,352050,15444,6080,21524
2023-05-31,345079,55,77,132
2023-06-30,345079,293691,109297,402988
2023-07-31,345079,256588,93771,350359
2023-08-31,345079,263258,94230,357488
2023-09-30,345079,226010,82717,308727
2023-10-31,345079,265888,104390,370278
2023-11-30,345079,280139,96985,377124
2023-12-31,345079,316238,119096,435334
2024-01-31,345079,285952,114223,400175
2024-02-29,345079,290842,117682,408524
2024-03-31,345079,286226,118868,405094
2024-04-30,345079,297901,111166,409067
2024-05-31,345079,294765,123961,418726
2023-05-31,345077,6,7,13
2023-06-30,345077,87993,20704,108697
2023-07-31,345077,72678,17846,90524
2023-08-31,345077,74227,17516,91743
2023-09-30,345077,65988,16015,82003
2023-10-31,345077,73835,20108,93943
2023-11-30,345077,73233,18003,91236
2023-12-31,345077,86003,19957,105960
2024-01-31,345077,77088,20836,97924
2024-02-29,345077,85984,22403,108387
2024-03-31,345077,87323,22570,109893
2024-04-30,345077,85242,19859,105101
2024-05-31,345077,78246,21468,99714
2023-05-31,345075,0,3,3
2023-06-30,345075,79663,15703,95366
2023-07-31,345075,62929,15399,78328
2023-08-31,345075,63428,15782,79210
2023-09-30,345075,58534,14508,73042
2023-10-31,345075,65337,18595,83932
2023-11-30,345075,66738,15437,82175
2023-12-31,345075,75997,17456,93453
2024-01-31,345075,65295,16040,81335
2024-02-29,345075,75582,17039,92621
2024-03-31,345075,74211,17884,92095
2024-04-30,345075,76216,15481,91697
2024-05-31,345075,68055,16392,84447
2023-06-30,352031,74485,19534,94019
2023-07-31,352031,66756,16655,83411
2023-08-31,352031,70543,17220,87763
2023-09-30,352031,61346,14359,75705
2023-10-31,352031,74390,17183,91573
2023-11-30,352031,70149,20079,90228
2023-12-31,352031,76330,21131,97461
2024-01-31,352031,80573,21296,101869
2024-02-29,352031,75161,23017,98178
2024-03-31,352031,79094,24794,103888
2024-04-30,352031,78133,22155,100288
2024-05-31,352031,80684,18678,99362
2023-05-31,352030,14,9,23
2023-06-30,352030,204829,140662,345491
2023-07-31,352030,179929,143273,323202
2023-08-31,352030,184840,141455,326295
2023-09-30,352030,168980,135294,304274
2023-10-31,352030,189522,153758,343280
2023-11-30,352030,176129,145510,321639
2023-12-31,352030,197570,148107,345677
2024-01-31,352030,199750,139786,339536
2024-02-29,352030,202726,152519,355245
2024-03-31,352030,213345,167893,381238
2024-04-30,352030,205369,156979,362348
2024-05-31,352030,207556,164381,371937
2023-05-31,352026,24,12,36
2023-06-30,352026,214901,116559,331460
2023-07-31,352026,200849,116852,317701
2023-08-31,352026,221602,128515,350117
2023-09-30,352026,198572,120252,318824
2023-10-31,352026,232980,137008,369988
2023-11-30,352026,208543,122316,330859
2023-12-31,352026,242697,126034,368731
2024-01-31,352026,217973,115804,333777
2024-02-29,352026,203516,129548,333064
2024-03-31,352026,213539,137796,351335
2024-04-30,352026,213680,119294,332974
2024-05-31,352026,226084,126992,353076
2023-05-31,356021,7,3,10
2023-06-30,356021,395433,164255,559688
2023-07-31,356021,360261,157760,518021
2023-08-31,356021,370725,164773,535498
2023-09-30,356021,344324,148259,492583
2023-10-31,356021,381611,167768,549379
2023-11-30,356021,406668,169541,576209
2023-12-31,356021,421176,199631,620807
2024-01-31,356021,358564,178951,537515
2024-02-29,356021,347506,161966,509472
2024-03-31,356021,367570,169992,537562
2024-04-30,356021,380807,151221,532028
2024-05-31,356021,429048,161047,590095
2023-06-30,345091,26844,4978,31822
2023-07-31,345091,24277,4399,28676
2023-08-31,345091,24577,5327,29904
2023-09-30,345091,21481,3883,25364
2023-10-31,345091,22985,5546,28531
2023-11-30,345091,21654,4458,26112
2023-12-31,345091,25455,3790,29245
2024-01-31,345091,24498,2920,27418
2024-02-29,345091,27203,4412,31615
2024-03-31,345091,25089,6297,31386
2024-04-30,345091,30568,6922,37490
2024-05-31,345091,27795,7074,34869
2023-05-31,345090,4,5,9
2023-06-30,345090,50894,32180,83074
2023-07-31,345090,38543,28101,66644
2023-08-31,345090,39818,32219,72037
2023-09-30,345090,35076,28945,64021
2023-10-31,345090,37841,33711,71552
2023-11-30,345090,41327,30150,71477
2023-12-31,345090,52768,37560,90328
2024-01-31,345090,45760,36499,82259
2024-02-29,345090,48998,40533,89531
2024-03-31,345090,51600,45103,96703
2024-04-30,345090,51085,47558,98643
2024-05-31,345090,48222,43568,91790
2023-05-31,345006,15,0,15
2023-06-30,345006,145621,18131,163752
2023-07-31,345006,139709,18167,157876
2023-08-31,345006,146888,19338,166226
2023-09-30,345006,136356,16764,153120
2023-10-31,345006,140451,21248,161699
2023-11-30,345006,156106,17544,173650
2023-12-31,345006,169930,19907,189837
2024-01-31,345006,161737,18540,180277
2024-02-29,345006,157052,19581,176633
2024-03-31,345006,152087,20717,172804
2024-04-30,345006,153579,19911,173490
2024-05-31,345006,161867,21502,183369
2023-05-31,356109,6,0,6
2023-06-30,356109,98416,20440,118856
2023-07-31,356109,97889,19497,117386
2023-08-31,356109,103147,20624,123771
2023-09-30,356109,101546,17542,119088
2023-10-31,356109,116441,21014,137455
2023-11-30,356109,114211,21416,135627
2023-12-31,356109,112379,24241,136620
2024-01-31,356109,106685,21541,128226
2024-02-29,356109,109050,21843,130893
2024-03-31,356109,108953,23090,132043
2024-04-30,356109,112167,19575,131742
2024-05-31,356109,125547,21194,146741
2023-05-31,350101,1,1,2
2023-06-30,350101,49843,18542,68385
2023-07-31,350101,47793,16785,64578
2023-08-31,350101,48110,18225,66335
2023-09-30,350101,46442,17389,63831
2023-10-31,350101,53237,20462,73699
2023-11-30,350101,52371,23295,75666
2023-12-31,350101,54724,22330,77054
2024-01-31,350101,51473,18476,69949
2024-02-29,350101,52679,19888,72567
2024-03-31,350101,53985,23013,76998
2024-04-30,350101,55343,21525,76868
2024-05-31,350101,57025,19981,77006
2023-05-31,350042,4,5,9
2023-06-30,350042,163905,41410,205315
2023-07-31,350042,152275,37865,190140
2023-08-31,350042,158745,41249,199994
2023-09-30,350042,144532,34304,178836
2023-10-31,350042,165435,39804,205239
2023-11-30,350042,167200,38941,206141
2023-12-31,350042,181052,44889,225941
2024-01-31,350042,168811,42732,211543
2024-02-29,350042,177056,45355,222411
2024-03-31,350042,182951,53055,236006
2024-04-30,350042,189302,49196,238498
2024-05-31,350042,188982,48051,237033
2023-05-31,355076,2,46,48
2023-06-30,355076,10590,92108,102698
2023-07-31,355076,10766,73467,84233
2023-08-31,355076,10830,119041,129871
2023-09-30,355076,9997,113239,123236
2023-10-31,355076,11544,128240,139784
2023-11-30,355076,11615,120823,132438
2023-12-31,355076,12827,123127,135954
2024-01-31,355076,12570,116119,128689
2024-02-29,355076,13094,119090,132184
2024-03-31,355076,13687,116799,130486
2024-04-30,355076,13788,132331,146119
2024-05-31,355076,15018,156629,171647
2023-05-31,336020,4,4,8
2023-06-30,336020,164637,43084,207721
2023-07-31,336020,168412,39299,207711
2023-08-31,336020,181780,40480,222260
2023-09-30,336020,171698,34748,206446
2023-10-31,336020,181906,41797,223703
2023-11-30,336020,227114,34896,262010
2023-12-31,336020,211838,43725,255563
2024-01-31,336020,205802,44508,250310
2024-02-29,336020,216912,47360,264272
2024-03-31,336020,208996,46454,255450
2024-04-30,336020,199487,42539,242026
2024-05-31,336020,222674,44963,267637
2023-05-31,336019,26,12,38
2023-06-30,336019,348425,86401,434826
2023-07-31,336019,343318,90727,434045
2023-08-31,336019,360227,92763,452990
2023-09-30,336019,344685,83479,428164
2023-10-31,336019,387479,106264,493743
2023-11-30,336019,485074,89312,574386
2023-12-31,336019,465805,106540,572345
2024-01-31,336019,444382,99251,543633
2024-02-29,336019,447209,109843,557052
2024-03-31,336019,446832,115258,562090
2024-04-30,336019,445535,113352,558887
2024-05-31,336019,485565,116755,602320
2023-05-31,336023,85,48,133
2023-06-30,336023,12895,3795,16690
2023-07-31,336023,15036,3278,18314
2023-08-31,336023,14827,2162,16989
2023-09-30,336023,12666,1662,14328
2023-10-31,336023,14800,2649,17449
2023-11-30,336023,15588,3084,18672
2023-12-31,336023,15440,4625,20065
2024-01-31,336023,14931,3518,18449
2024-02-29,336023,15328,4077,19405
2024-03-31,336023,15445,4129,19574
2024-04-30,336023,15149,2932,18081
2024-05-31,336023,14170,3470,17640
2023-05-31,336021,9,2,11
2023-06-30,336021,28165,20314,48479
2023-07-31,336021,25778,19676,45454
2023-08-31,336021,29991,27066,57057
2023-09-30,336021,31675,24431,56106
2023-10-31,336021,28919,26558,55477
2023-11-30,336021,53054,23799,76853
2023-12-31,336021,40938,28187,69125
2024-01-31,336021,38171,24686,62857
2024-02-29,336021,38366,25491,63857
2024-03-31,336021,41027,26361,67388
2024-04-30,336021,38441,24204,62645
2024-05-31,336021,51298,27323,78621
2023-05-31,336018,2,21,23
2023-06-30,336018,43750,266984,310734
2023-07-31,336018,45754,350129,395883
2023-08-31,336018,46848,353936,400784
2023-09-30,336018,43527,294721,338248
2023-10-31,336018,46129,347783,393912
2023-11-30,336018,57923,320032,377955
2023-12-31,336018,59453,369047,428500
2024-01-31,336018,58418,340114,398532
2024-02-29,336018,58305,359359,417664
2024-03-31,336018,59399,355921,415320
2024-04-30,336018,55468,331404,386872
2024-05-31,336018,59378,345572,404950
2023-05-31,336022,11,0,11
2023-06-30,336022,45104,13478,58582
2023-07-31,336022,39654,11184,50838
2023-08-31,336022,57857,13230,71087
2023-09-30,336022,61611,13565,75176
2023-10-31,336022,49813,17298,67111
2023-11-30,336022,78480,18587,97067
2023-12-31,336022,74453,19063,93516
2024-01-31,336022,65212,16826,82038
2024-02-29,336022,54602,16322,70924
2024-03-31,336022,69291,17593,86884
2024-04-30,336022,61363,15797,77160
2024-05-31,336022,78994,14953,93947
2023-05-31,352054,18,3,21
2023-06-30,352054,373305,95279,468584
2023-07-31,352054,383595,98337,481932
2023-08-31,352054,380417,97776,478193
2023-09-30,352054,331234,89729,420963
2023-10-31,352054,364205,98263,462468
2023-11-30,352054,375064,87453,462517
2023-12-31,352054,394101,92708,486809
2024-01-31,352054,379498,84327,463825
2024-02-29,352054,352893,88766,441659
2024-03-31,352054,374146,97524,471670
2024-04-30,352054,362472,90210,452682
2024-05-31,352054,392171,100311,492482
2023-06-30,345050,62089,33118,95207
2023-07-31,345050,49453,29099,78552
2023-08-31,345050,49398,25445,74843
2023-09-30,345050,41461,21810,63271
2023-10-31,345050,47766,22062,69828
2023-11-30,345050,49206,24870,74076
2023-12-31,345050,53843,34375,88218
2024-01-31,345050,51652,32715,84367
2024-02-29,345050,58409,38667,97076
2024-03-31,345050,58832,37266,96098
2024-04-30,345050,58998,30297,89295
2024-05-31,345050,51983,40401,92384
2023-06-30,345044,21936,9823,31759
2023-07-31,345044,18017,9209,27226
2023-08-31,345044,18733,9624,28357
2023-09-30,345044,17721,9512,27233
2023-10-31,345044,20988,12263,33251
2023-11-30,345044,21279,10442,31721
2023-12-31,345044,23365,11103,34468
2024-01-31,345044,22080,10624,32704
2024-02-29,345044,23553,12091,35644
2024-03-31,345044,22484,14325,36809
2024-04-30,345044,25857,11483,37340
2024-05-31,345044,25608,12079,37687
2023-05-31,352023,131,20,151
2023-06-30,352023,222187,76420,298607
2023-07-31,352023,224274,81206,305480
2023-08-31,352023,239899,85300,325199
2023-09-30,352023,206218,75863,282081
2023-10-31,352023,231813,83030,314843
2023-11-30,352023,223483,75728,299211
2023-12-31,352023,231147,76946,308093
2024-01-31,352023,238528,75635,314163
2024-02-29,352023,236422,83666,320088
2024-03-31,352023,240054,87095,327149
2024-04-30,352023,226093,72835,298928
2024-05-31,352023,233479,77280,310759
2023-05-31,345062,2,0,2
2023-06-30,345062,87039,45087,132126
2023-07-31,345062,73794,41307,115101
2023-08-31,345062,71219,44479,115698
2023-09-30,345062,66980,41164,108144
2023-10-31,345062,77335,49531,126866
2023-11-30,345062,75704,43467,119171
2023-12-31,345062,85449,53489,138938
2024-01-31,345062,76776,51471,128247
2024-02-29,345062,76659,54110,130769
2024-03-31,345062,73532,52141,125673
2024-04-30,345062,73679,50257,123936
2024-05-31,345062,79728,53481,133209
2023-05-31,352038,7,3,10
2023-06-30,352038,71130,34363,105493
2023-07-31,352038,66478,31917,98395
2023-08-31,352038,66810,29254,96064
2023-09-30,352038,59898,26792,86690
2023-10-31,352038,72916,34550,107466
2023-11-30,352038,69746,29725,99471
2023-12-31,352038,79921,32770,112691
2024-01-31,352038,80459,29503,109962
2024-02-29,352038,64059,31655,95714
2024-03-31,352038,66635,33819,100454
2024-04-30,352038,64426,29296,93722
2024-05-31,352038,76327,29709,106036
2023-05-31,352037,6,2,8
2023-06-30,352037,67285,40301,107586
2023-07-31,352037,62852,39101,101953
2023-08-31,352037,64657,40042,104699
2023-09-30,352037,58446,36055,94501
2023-10-31,352037,68533,41138,109671
2023-11-30,352037,62370,38022,100392
2023-12-31,352037,66428,36185,102613
2024-01-31,352037,69586,39673,109259
2024-02-29,352037,67742,40524,108266
2024-03-31,352037,67984,42542,110526
2024-04-30,352037,67001,35646,102647
2024-05-31,352037,71530,37081,108611
2023-05-31,352035,2,0,2
2023-06-30,352035,39933,9996,49929
2023-07-31,352035,36334,9077,45411
2023-08-31,352035,38905,10153,49058
2023-09-30,352035,34377,9893,44270
2023-10-31,352035,37125,10542,47667
2023-11-30,352035,34164,9323,43487
2023-12-31,352035,36158,8323,44481
2024-01-31,352035,38245,6917,45162
2024-02-29,352035,34602,7787,42389
2024-03-31,352035,36947,8136,45083
2024-04-30,352035,37703,7986,45689
2024-05-31,352035,41883,8354,50237
2023-05-31,352036,5,2,7
2023-06-30,352036,21383,4225,25608
2023-07-31,352036,18222,4260,22482
2023-08-31,352036,20538,4225,24763
2023-09-30,352036,18134,3719,21853
2023-10-31,352036,19935,4097,24032
2023-11-30,352036,19015,3959,22974
2023-12-31,352036,20711,4129,24840
